Gene ID,BSF Intensity,BSF rank,Desc
Tb927.11.11680,8.967724,423,"2-oxoglutarate dehydrogenase E2 component, putative"
Tb927.7.7420,8.963359,424,"ATP synthase F1, alpha subunit"
Tb927.7.7430,8.963359,425,"ATP synthase F1, alpha subunit"
Tb927.2.4230,8.958357,426,"NUP-1 protein, putative"
Tb11.v5.0263,8.956992,427,"PX domain containing protein, putative"
Tb927.7.4500,8.956992,428,"PX domain containing protein, putative"
Tb927.1.3950,8.945428,429,alanine aminotransferase
Tb927.3.1840,8.943441,430,"3-oxo-5-alpha-steroid 4-dehydrogenase, putative"
Tb927.7.3440,8.943269,431,I/6 autoantigen
Tb927.9.5900,8.940554,432,glutamate dehydrogenase
Tb927.11.7560,8.940236,433,Component of motile flagella 15
Tb927.10.8020,8.939518,434,prolyl endopeptidase
Tb927.11.14090,8.93571,435,Double RNA binding domain protein 18
Tb927.11.3570,8.933929,436,"metallo-peptidase, Clan MA(E) Family M1"
Tb927.10.10140,8.933892,437,"paraflagellar rod component, putative"
Tb927.10.720,8.931175,438,Flagellum attachment zone protein 24
Tb11.v5.0199,8.928168,439,"universal minicircle sequence binding protein, putative"
Tb927.10.6060,8.928168,440,universal minicircle sequence binding protein 2
Tb927.9.9860,8.927445,441,"170 kDa glucose-regulated protein, putative"
Tb927.11.3730,8.919535,442,"leucyl-tRNA synthetase, putative"
Tb927.10.5360,8.916645,443,"40S ribosomal protein S10, putative"
Tb927.10.5370,8.916645,444,"40S ribosomal protein S10, putative"
Tb927.8.6240,8.915803,445,STOP axonemal protein
Tb927.10.14150,8.915755,446,"nuclear segregation protein, putative"
Tb927.10.12700,8.915611,447,"pyruvate dehydrogenase E1 alpha subunit, putative"
Tb927.11.15370,8.913603,448,"Importin subunit beta-4, putative"
Tb927.5.1340,8.9116125,449,"pre-mRNA splicing factor, putative"
Tb927.10.14820,8.910168,450,Mitochondrial ADP/ATP carrier protein 5c
Tb927.10.14830,8.910168,451,Mitochondrial ADP/ATP carrier protein 5b
Tb927.10.14840,8.910168,452,Mitochondrial ADP/ATP carrier protein 5a
Tb11.v5.0525,8.91013,453,"hypothetical protein, conserved"
Tb927.10.2640,8.91013,454,intraflagellar transport protein 81
Tb927.3.2230,8.908407,455,"succinyl-CoA synthetase alpha subunit, putative"
Tb927.10.1590,8.908388,456,"ribosomal protein L36, putative"
Tb927.9.15210,8.908388,457,"ribosomal protein L36, putative"
Tb927.11.14190,8.908324,458,"Staphylococcal nuclease homologue/Tudor domain containing protein, putative"
Tb927.9.5040,8.903897,459,cAMP-specific phosphodiesterase
Tb927.10.10390,8.902467,460,trypanothione reductase
Tb927.9.7110,8.9012,461,"GRAM domain containing protein, putative"
Tb927.3.3490,8.900694,462,High mobility group protein TDP1
Tb927.3.3750,8.900493,463,"paraflagellar rod component, putative"
Tb927.6.4670,8.9003725,464,MORN repeat-containing protein 1
Tb11.v5.0160,8.897471,465,"cyclophilin-type peptidyl-prolyl cis-trans isomerase, putative"
Tb927.7.4770,8.897471,466,"cyclophilin-type peptidyl-prolyl cis-trans isomerase, putative"
Tb927.9.10100,8.897231,467,"SET domain-containing protein, putative"
Tb927.11.16730,8.896285,468,dihydrolipoyl dehydrogenase
Tb927.10.9880,8.894905,469,"60S ribosomal protein L18, putative"
Tb927.11.4300,8.894905,470,"60S ribosomal protein L18, putative"
Tb927.9.10230,8.891299,471,Co-chaperone protein P23
Tb927.11.11520,8.890761,472,glycosomal membrane protein
Tb927.6.3650,8.890401,473,"ADP-ribosylation factor-like protein 3C, putative"
Tb927.6.5120,8.889822,474,"60S acidic ribosomal protein P2, putative"
Tb927.6.5130,8.889822,475,"60S acidic ribosomal protein P2, putative"
Tb927.7.4700,8.889394,476,"WD domain, G-beta repeat, putative"
Tb927.1.2670,8.889245,477,paralyzed flagella 16
Tb927.10.2840,8.8877,478,"ribosomal protein S25, putative"
Tb927.3.1370,8.8877,479,"40S ribosomal protein S25, putative"
Tb927.9.13990,8.887504,480,"RNA-binding protein, putative"
Tb927.8.1180,8.885685,481,vacuolar-type Ca2+-ATPase 1
Tb927.11.6180,8.883487,482,"60S ribosomal protein L28, putative"
Tb927.11.6200,8.883487,483,"60S ribosomal protein L28, putative"
Tb927.6.5040,8.879888,484,"ribosomal protein L15, putative"
Tb927.3.1790,8.879736,485,"pyruvate dehydrogenase E1 beta subunit, putative"
Tb927.1.2100,8.878245,486,Calpain-like protein 1.1
Tb927.9.12110,8.877644,487,"6-phosphogluconate dehydrogenase, decarboxylating"
Tb11.v5.0181,8.876416,488,"60S ribosomal protein L19, putative"
Tb11.v5.0182,8.876416,489,"60S ribosomal protein L19, putative"
Tb927.7.5000,8.876416,490,"60S ribosomal protein L19, putative"
Tb927.7.5020,8.876416,491,"60S ribosomal protein L19, putative"
Tb927.10.12890,8.875399,492,"bifunctional aminoacyl-tRNA synthetase, putative"
Tb927.5.3800,8.86983,493,"glutamine hydrolysing (not ammonia-dependent) carbomoyl phosphate synthase, putative"
Tb11.v5.0420,8.8693695,494,"hypothetical protein, conserved"
Tb927.10.14490,8.8693695,495,"hypothetical protein, conserved"
Tb11.v5.0718,8.868441,496,"protein kinase, putative"
Tb927.10.13780,8.868441,497,Glycogen synthase kinase 3 short
Tb927.6.4480,8.865125,498,"valyl-tRNA synthetase, putative"
Tb927.9.5320,8.860305,499,"nucleolar RNA binding protein, putative"
Tb927.10.12510,8.85832,500,"P-type H+-ATPase, putative"
Tb11.v5.0761,8.856909,501,"proteasome activator protein pa26, putative"
Tb927.10.3710,8.856909,502,proteasome activator protein PA26
Tb927.10.10850,8.856388,503,Protein argonaute-1
Tb927.2.2510,8.854658,504,Mitochondrial outer membrane protein porin 1
Tb927.2.2520,8.854658,505,Mitochondrial outer membrane protein porin 2
Tb927.11.14880,8.854085,506,"Paraflagellar Rod Proteome Component 9, putative"
Tb927.6.1030,8.849276,507,"cysteine peptidase, Clan CA, family C1, Cathepsin L-like"
Tb927.6.1040,8.849276,508,"cysteine peptidase, Clan CA, family C1, Cathepsin L-like"
Tb927.10.2240,8.845814,509,RNA binding protein
Tb927.9.12510,8.84485,510,"ATP-dependent DEAD/H RNA helicase, putative"
Tb11.v5.0741,8.840927,511,"hypothetical protein, conserved"
Tb927.3.3770,8.840927,512,"paraflagellar rod component, putative"
Tb927.3.3790,8.840927,513,"hypothetical protein, conserved"
Tb927.9.13070,8.839433,514,Heat shock factor binding 1 domain-containing protein
Tb927.9.11470,8.838075,515,60S ribosomal protein L29
Tb927.9.11490,8.838075,516,60S ribosomal protein L29
Tb927.6.4840,8.837365,517,S-adenosylmethionine synthetase
Tb927.6.4850,8.837365,518,S-adenosylmethionine synthetase
Tb927.6.4860,8.837365,519,S-adenosylmethionine synthetase
Tb927.6.4870,8.837365,520,S-adenosylmethionine synthetase
Tb927.6.4880,8.837365,521,S-adenosylmethionine synthetase
Tb927.6.4890,8.837365,522,S-adenosylmethionine synthetase
Tb927.6.4900,8.837365,523,S-adenosylmethionine synthetase
Tb927.6.4910,8.837365,524,S-adenosylmethionine synthetase
Tb927.6.4920,8.837365,525,S-adenosylmethionine synthetase
Tb927.8.2030,8.831432,526,Posterior and Ventral Edge protein 1
Tb11.v5.0261,8.830717,527,"adenosine 5'-monophosphoramidase, putative"
Tb927.7.4480,8.830717,528,"adenosine 5'-monophosphoramidase, putative"
Tb927.4.2180,8.827763,529,"60S ribosomal protein L35a, putative"
Tb927.11.6140,8.824983,530,"40S ribosomal protein S15A, putative"
Tb927.3.4360,8.824983,531,"40S ribosomal protein S15A, putative"
Tb927.7.6090,8.822921,532,eukaryotic translation initiation factor 3 subunit a
Tb927.2.4710,8.821842,533,"RNA-binding protein, putative"
Tb927.3.3300,8.821127,534,Flagellum attachment zone protein 19
Tb927.11.720,8.820242,535,"hypothetical protein, conserved"
Tb927.8.2640,8.820195,536,"ubiquitin-activating enzyme E1, putative"
Tb927.11.6460,8.816794,537,"hypothetical protein, conserved"
Tb927.11.4950,8.816592,538,"hypothetical protein, conserved"
Tb927.11.9980,8.813095,539,"2-oxoglutarate dehydrogenase E1 component, putative"
Tb927.7.3370,8.812968,540,"Intraflagellar transport protein 74, putative"
Tb927.8.3750,8.812664,541,nucleolar protein 56
Tb927.5.1000,8.81116,542,"ubiquitin-conjugating enzyme E2, putative"
Tb10.v4.0035,8.810484,543,"stress-inducible protein STI1-like, putative"
Tb11.v5.0757,8.810484,544,"stress-inducible protein STI1-like, putative"
Tb927.10.4450,8.810484,545,"stress-inducible protein STI1-like, putative"
Tb927.4.1270,8.809413,546,"ruvB-like DNA helicase, putative"
Tb927.11.9700,8.8035755,547,"transcription factor BTF3, putative"
Tb927.4.4380,8.802686,548,Pyrophosphate-energized vacuolar membrane proton pump 1
Tb927.8.7980,8.802686,549,"Pyrophosphate-energized vacuolar membrane proton pump 2, putative"
Tb927.10.14550,8.802026,550,ATP-dependent RNA helicase HEL67
Tb927.11.4460,8.800124,551,ALBA-Domain Protein
Tb927.9.5190,8.799629,552,"proliferative cell nuclear antigen (PCNA), putative"
Tb927.11.12530,8.793345,553,Flagellum attachment zone protein 3
Tb927.6.1000,8.793086,554,"cysteine peptidase, Clan CA, family C1, Cathepsin L-like"
Tb927.6.1050,8.793086,555,"cysteine peptidase, Clan CA, family C1, Cathepsin L-like"
Tb927.6.1060,8.793086,556,"cysteine peptidase, Clan CA, family C1, Cathepsin L-like"
Tb927.6.990,8.793086,557,"cysteine peptidase, Clan CA, family C1, Cathepsin L-like"
Tb927.4.2000,8.790146,558,"ruvB-like DNA helicase, putative"
Tb927.6.1880,8.787195,559,"aspartyl-tRNA synthetase, putative"
Tb927.6.4770,8.78717,560,"protein mkt1, putative"
Tb927.11.2470,8.785853,561,"metallo-peptidase, Clan MF, Family M17"
Tb927.9.6560,8.784778,562,"NAK family pseudokinase, putative"
Tb927.10.2530,8.780605,563,"adenylate kinase, putative"
Tb927.9.11540,8.780167,564,"hypothetical protein, conserved"
Tb927.11.11220,8.780068,565,"dynein heavy chain, putative"
Tb927.4.760,8.779281,566,"AP-1 adapter complex gamma subunit, putative"
Tb927.9.7590,8.778578,567,"60S ribosomal protein L11, putative"
Tb927.9.7620,8.778578,568,"60S ribosomal protein L11, putative"
Tb927.8.3250,8.775883,569,"dynein heavy chain, putative"
Tb927.7.5790,8.771515,570,"protein disulfide isomerase, putative"
Tb10.v4.0109,8.769713,571,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb11.v5.0241,8.767431,572,"dynein heavy chain, putative"
Tb11.v5.0242,8.767431,573,"dynein heavy chain, putative"
Tb927.10.5350,8.767431,574,"dynein heavy chain, putative"
Tb927.7.7460,8.764721,575,"hypothetical protein, conserved"
Tb927.11.6440,8.762043,576,"hypothetical protein, conserved"
Tb927.11.11475,8.761956,577,ribosomal protein S14p/S29e
Tb927.11.11725,8.761956,578,ribosomal protein S14p/S29e
Tb927.7.4180,8.759357,579,Fatty acid elongase
Tb11.v5.0615,8.759092,580,"hypothetical protein, conserved"
Tb927.10.7230,8.759092,581,Flagellar Member 1
Tb05.5K5.150,8.757899,582,"small GTP-binding protein, putative"
Tb927.5.4500,8.757899,583,"ras-like small GTPase, putative"
Tb05.5K5.30,8.757756,584,"serine/threonine protein phosphatase, putative"
Tb927.5.4380,8.757756,585,Kinetoplastid-specific Protein Phosphatase 1
Tb927.4.2040,8.756387,586,DNA/RNA-binding protein Alba 3
Tb927.6.400,8.754946,587,"peptidase M20/M25/M40, putative"
Tb927.6.3840,8.754889,588,reticulon domain protein
Tb927.9.9100,8.752981,589,"hypothetical protein, conserved"
Tb927.11.7080,8.751768,590,acidocalcisomal pyrophosphatase
Tb927.7.6910,8.751509,591,"Phosphatidylinositol 4-phosphate 5-kinase, putative"
Tb927.11.1020,8.749196,592,"ribokinase, putative"
Tb11.v5.0810,8.748398,593,"glutamyl-tRNA synthetase, putative"
Tb927.6.4590,8.748398,594,"glutamyl-tRNA synthetase, putative"
Tb927.3.4680,8.745996,595,"RAB GDP dissociation inhibitor alpha, putative"
Tb927.11.5000,8.744279,596,"Dynein intermediate chain 1, axonemal"
Tb927.5.1090,8.742898,597,"threonyl-tRNA synthetase, putative"
Tb927.11.1450,8.736949,598,"2-oxoglutarate dehydrogenase E1 component, putative"
Tb927.11.7675,8.736484,599,ribosomal protein S10p/S20
Tb927.11.7685,8.736484,600,ribosomal protein S10p/S20
Tb927.5.800,8.736043,601,"casein kinase I, isoform 2"
Tb927.11.15910,8.735905,602,iron superoxide dismutase
Tb927.4.870,8.733503,603,"dynein heavy chain, putative"
Tb927.10.14980,8.733133,604,intraflagellar transport protein 52
Tb927.10.14790,8.732321,605,"metallo-peptidase, Clan MG, Family M24"
Tb927.8.2520,8.729703,606,"acetyl-CoA synthetase, putative"
Tb927.8.2790,8.729703,607,"acetyl-CoA synthetase, truncated"
Tb927.5.3810,8.727858,608,"orotidine-5-phosphate decarboxylase/orotate phosphoribosyltransferase, putative"
Tb927.6.1570,8.726378,609,"2-hydroxy-3-oxopropionate reductase, putative"
Tb05.5K5.130,8.725412,610,"paraflagellar rod component par4, putative"
Tb927.5.4480,8.725412,611,"paraflagellar rod component par4, putative"
Tb927.11.9640,8.723508,612,"glycyl-tRNA synthetase, putative"
Tb927.11.5450,8.72332,613,malic enzyme
Tb11.v5.0196,8.723053,614,"Proteasome subunit A N-terminal signature/Proteasome subunit, putative"
Tb927.10.6030,8.723053,615,"proteasome subunit alpha type-1, putative"
Tb927.10.270,8.722553,616,"60S ribosomal protein L32, putative"
Tb927.9.15420,8.722553,617,60S ribosomal protein L32
Tb05.5K5.110,8.722038,618,"major vault protein, putative"
Tb927.5.4460,8.722038,619,"major vault protein, putative"
Tb927.9.12200,8.720664,620,"60S ribosomal subunit protein L31, putative"
Tb927.9.12240,8.720664,621,"60S ribosomal subunit protein L31, putative"
Tb927.7.1130,8.718117,622,trypanothione/tryparedoxin dependent peroxidase 2
Tb927.7.1140,8.718117,623,trypanothione/tryparedoxin dependent peroxidase 3
Tb927.11.1740,8.716928,624,intraflagellar transport protein 88
Tb11.1220,8.716444,625,hypothetical protein
Tb11.v5.0996,8.716444,626,"hypothetical protein, conserved"
Tb927.10.15250,8.716444,627,"paraflagellar rod component, putative"
Tb927.10.13630,8.715608,628,"glucosidase, putative"
Tb927.8.6750,8.714937,629,"translationally controlled tumor protein (TCTP), putative"
Tb927.11.10540,8.713713,630,"hypothetical protein, conserved"
Tb11.v5.0558,8.713515,631,"oligosaccharyl transferase subunit, putative"
Tb11.v5.0559,8.713515,632,"oligosaccharyl transferase subunit, putative"
Tb927.5.900,8.713515,633,"oligosaccharyl transferase subunit, putative"
Tb927.5.910,8.713515,634,"oligosaccharyl transferase subunit, putative"
Tb927.1.2750,8.70924,635,"hypothetical protein, conserved"
Tb927.9.10310,8.708382,636,mitochondrial carrier protein 11
Tb927.11.13250,8.70553,637,"eukaryotic translation initiation factor 2 gamma, putative"
Tb927.3.2810,8.704149,638,"hypothetical protein, conserved"
Tb927.6.4500,8.702315,639,"conserved repeat domain containing protein, putative"
Tb927.9.7720,8.701655,640,predicted tetratricopeptide repeat protein
Tb927.10.9190,8.699988,641,"isoleucyl-tRNA synthetase, putative"
Tb927.1.3800,8.699751,642,Present in the outer mitochondrial membrane proteome 18
Tb927.9.8740,8.695221,643,Double RNA binding domain protein 3
Tb927.9.9550,8.694279,644,"conserved protein, unknown function"
Tb11.v5.0254,8.689359,645,"pantothenate kinase subunit, putative"
Tb927.11.7290,8.689359,646,"pantothenate kinase subunit, putative"
Tb927.9.8950,8.688535,647,"metallo- peptidase, Clan M- Family M48"
Tb927.3.5620,8.687098,648,Facilitates chromatin transcription complex subunit spt16
Tb927.11.8200,8.686808,649,"ribosomal protein S26, putative"
Tb927.4.2530,8.685748,650,"hypothetical protein, conserved"
Tb927.9.5150,8.6855545,651,"ribosomal protein S6, putative"
Tb927.10.1080,8.685287,652,"40S ribosomal protein S23, putative"
Tb927.10.1090,8.685287,653,"40S ribosomal protein S23, putative"
Tb927.7.2240,8.684561,654,"hypothetical protein, conserved"
Tb927.3.5220,8.682324,655,"hypothetical protein, conserved"
Tb927.6.2200,8.680895,656,"DJ-1 family protein, putative"
Tb927.11.7020,8.676834,657,"proteasome alpha 7 subunit, putative"
Tb927.10.4180,8.674411,658,"TFIIF-stimulated CTD phosphatase, putative"
Tb927.7.6770,8.674193,659,"Acyl CoA binding protein, putative"
Tb927.1.220,8.673766,660,"retrotransposon hot spot protein 1 (RHS1), putative"
Tb927.6.4370,8.673323,661,eukaryotic translation initiation factor 3 subunit d
Tb927.11.1990,8.672358,662,"arginyl-tRNA synthetase, putative"
Tb927.11.12850,8.6712055,663,oligopeptidase b
Tb927.11.2500,8.670363,664,Metallocarboxypeptidase 1
Tb927.2.3030,8.670059,665,"ATP-dependent Clp protease subunit, heat shock protein 78 (HSP78), putative"
Tb927.6.3500,8.668107,666,"endosomal trafficking protein RME-8, putative"
Tb927.3.2100,8.668079,667,"hypothetical protein, conserved"
Tb927.8.5240,8.665761,668,"Domain of unknown function DUF221, putative"
Tb927.8.4540,8.665736,669,"PAB1-binding protein , putative"
Tb927.7.230,8.665694,670,"40S ribosomal protein S33, putative"
Tb927.7.240,8.665694,671,"40S ribosomal protein S33, putative"
Tb927.2.5060,8.665035,672,"GTP binding protein, putative"
Tb927.1.2570,8.663425,673,coatomer beta subunit
Tb927.9.15360,8.662242,674,"40S ribosomal protein S6, putative"
Tb927.6.950,8.662026,675,"cysteinyl-tRNA synthetase, putative"
Tb927.10.8980,8.661745,676,"hypothetical protein, conserved"
Tb927.11.2360,8.659606,677,"phenylalanyl-tRNA synthetase (beta subunit), putative"
Tb927.10.7700,8.6590605,678,ATP-binding cassette protein subfamily G
Tb927.11.7840,8.658002,679,ribonucleoside-diphosphate reductase large chain
Tb927.3.3190,8.657732,680,"Serine/threonine-protein kinase NEK7, putative"
Tb927.2.5660,8.656289,681,"adenylate kinase, putative"
Tb927.3.5490,8.654788,682,Putative intraflagellar transport protein B2
Tb927.7.3410,8.653765,683,centrin-4
Tb927.11.9400,8.6532545,684,"hypothetical protein, conserved"
Tb927.11.1890,8.652174,685,"Serine-threonine kinase receptor-associated protein, putative"
Tb11.v5.0653,8.649786,686,"trypanothione synthetase, putative"
Tb927.2.4370,8.649786,687,trypanothione synthetase
Tb927.6.1800,8.648396,688,"protein phosphatase 2C, putative"
Tb927.6.4000,8.646849,689,"small glutamine-rich tetratricopeptide repeat protein, putative"
Tb11.v5.0774,8.64637,690,"dihydrolipoamide acetyltransferase precursor, putative"
Tb927.10.7570,8.64637,691,"dihydrolipoamide acetyltransferase E2 subunit, putative"
Tb927.10.230,8.645854,692,"proteasome subunit alpha type-5, putative"
Tb927.5.2570,8.6457,693,eukaryotic translation initiation factor 3 subunit b
Tb927.3.3130,8.645004,694,Present in the outer mitochondrial membrane proteome 24
Tb927.11.3490,8.6446,695,"hypothetical protein, conserved"
Tb927.2.2770,8.644179,696,"hypothetical protein, conserved"
Tb927.10.450,8.643517,697,Component of motile flagella 62
Tb927.5.630,8.642139,698,"acidic phosphatase, putative"
Tb11.v5.0868,8.640589,699,"mitotubule-associated protein Gb4, putative"
Tb927.9.2520,8.640589,700,microtubule-associated protein
Tb927.9.15460,8.639839,701,"calcium motive p-type ATPase, putative"
Tb927.11.15140,8.638234,702,"bilobe region protein, putative"
Tb927.10.2370,8.637214,703,"Lupus La protein homolog, putative"
Tb05.5K5.200,8.635239,704,"guanine deaminase, putative"
Tb11.v5.0409,8.635239,705,"guanine deaminase, putative"
Tb927.5.4560,8.635239,706,"guanine deaminase, putative"
Tb927.3.5020,8.628966,707,Flagellar Member 6
Tb927.4.450,8.627973,708,"coatomer alpha subunit, putative"
Tb927.8.4330,8.627489,709,small GTP-binding protein Rab11
Tb927.2.2440,8.626537,710,proteasome regulatory non-ATPase subunit 6
Tb11.v5.0877,8.626377,711,"eukaryotic translation initiation factor 3 subunit 8, putative"
Tb927.10.8270,8.626377,712,eukaryotic translation initiation factor 3 subunit c
Tb927.10.8290,8.626377,713,eukaryotic translation initiation factor 3 subunit c
Tb927.7.3740,8.625201,714,SUMO-interacting motif-containing protein
Tb927.2.6000,8.6244135,715,glycosylphosphatidylinositol-specific phospholipase C
Tb927.10.14030,8.623823,716,"hypothetical protein, conserved"
Tb927.6.4440,8.623604,717,RNA-binding protein 42 (RNA-binding motif protein 42)
